year,geo,Asset,type,value
2015,AB,Buses,EMPLT,0.003954468805306
2015,AB,Buses,EMPL_DIR,0.002441205539815
2015,AB,Buses,GDPD,0.223135878867682
2015,AB,Buses,GDPT,0.382590717483009
2015,AB,Buses,IMPT,0.474337405335352
2015,AB,Buses,IMP_DIR,0.417947144573765
2015,AB,Buses,IMP_INI,0.113703209935557
2015,AB,Buses,TAXFND,0.000751646699678
2015,AB,Buses,WSLID,0.198557706440171
2015,AB,Buses,WSLIT,0.294593787945761
2015,AB,Communication engineering construction,EMPLT,0.005669366928614
2015,AB,Communication engineering construction,EMPL_DIR,0.002010090179153
2015,AB,Communication engineering construction,GDPD,0.282055819349004
2015,AB,Communication engineering construction,GDPT,0.709863426420874
2015,AB,Communication engineering construction,IMPT,0.273594639899419
2015,AB,Communication engineering construction,IMP_DIR,0.150816665967054
2015,AB,Communication engineering construction,IMP_INI,0
2015,AB,Communication engineering construction,TAXFND,0
2015,AB,Communication engineering construction,WSLID,0.178819188433722
2015,AB,Communication engineering construction,WSLIT,0.437554221097844
2015,AB,Electric power engineering construction,EMPLT,0.004795794360935
2015,AB,Electric power engineering construction,EMPL_DIR,0.002777168876837
2015,AB,Electric power engineering construction,GDPD,0.585550283861635
2015,AB,Electric power engineering construction,GDPT,0.834583745076783
2015,AB,Electric power engineering construction,IMPT,0.159357844108281
2015,AB,Electric power engineering construction,IMP_DIR,0.116282236801746
2015,AB,Electric power engineering construction,IMP_INI,0
2015,AB,Electric power engineering construction,TAXFND,9.27123097931566E-05
2015,AB,Electric power engineering construction,WSLID,0.250975573657417
2015,AB,Electric power engineering construction,WSLIT,0.400825930802049
2015,AB,"Highway, roads, streets, bridges and overpasses",EMPLT,0.006660262162131
2015,AB,"Highway, roads, streets, bridges and overpasses",EMPL_DIR,0.002697892208043
2015,AB,"Highway, roads, streets, bridges and overpasses",GDPD,0.260715620096517
2015,AB,"Highway, roads, streets, bridges and overpasses",GDPT,0.774150972378381
2015,AB,"Highway, roads, streets, bridges and overpasses",IMPT,0.209582409489164
2015,AB,"Highway, roads, streets, bridges and overpasses",IMP_DIR,0.127475432099121
2015,AB,"Highway, roads, streets, bridges and overpasses",IMP_INI,0
2015,AB,"Highway, roads, streets, bridges and overpasses",TAXFND,0.000309562701952
2015,AB,"Highway, roads, streets, bridges and overpasses",WSLID,0.222365687281328
2015,AB,"Highway, roads, streets, bridges and overpasses",WSLIT,0.516756856467254
2015,AB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",EMPLT,0.006498039481166
2015,AB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",EMPL_DIR,0.003024483803577
2015,AB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",GDPD,0.367631235863255
2015,AB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",GDPT,0.751450136391058
2015,AB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",IMPT,0.213577049421838
2015,AB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",IMP_DIR,0.143569890970214
2015,AB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",IMP_INI,0
2015,AB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",TAXFND,0.023560821568512
2015,AB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",WSLID,0.228260387410884
2015,AB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",WSLIT,0.461912720934136
2015,AB,Marine engineering construction,EMPLT,0.006092716010765
2015,AB,Marine engineering construction,EMPL_DIR,0.00300348179712
2015,AB,Marine engineering construction,GDPD,0.399674494259924
2015,AB,Marine engineering construction,GDPT,0.780748115406475
2015,AB,Marine engineering construction,IMPT,0.202505689700565
2015,AB,Marine engineering construction,IMP_DIR,0.128727222317096
2015,AB,Marine engineering construction,IMP_INI,0
2015,AB,Marine engineering construction,TAXFND,0.000850195544975
2015,AB,Marine engineering construction,WSLID,0.297360601690038
2015,AB,Marine engineering construction,WSLIT,0.527364780441296
2015,AB,Other commercial buildings,EMPLT,0.006645011956249
2015,AB,Other commercial buildings,EMPL_DIR,0.003092891493581
2015,AB,Other commercial buildings,GDPD,0.37594630886479
2015,AB,Other commercial buildings,GDPT,0.768446414540365
2015,AB,Other commercial buildings,IMPT,0.21840772914693
2015,AB,Other commercial buildings,IMP_DIR,0.14681715074518
2015,AB,Other commercial buildings,IMP_INI,0
2015,AB,Other commercial buildings,TAXFND,0.001475747564525
2015,AB,Other commercial buildings,WSLID,0.233423174463577
2015,AB,Other commercial buildings,WSLIT,0.472360249925754
2015,AB,Other engine and power transmission equipment,EMPLT,0.002078342277672
2015,AB,Other engine and power transmission equipment,EMPL_DIR,0.001514083576725
2015,AB,Other engine and power transmission equipment,GDPD,0.165058782064211
2015,AB,Other engine and power transmission equipment,GDPT,0.229056766696892
2015,AB,Other engine and power transmission equipment,IMPT,0.023341858601643
2015,AB,Other engine and power transmission equipment,IMP_DIR,0.014443596212303
2015,AB,Other engine and power transmission equipment,IMP_INI,0.739565877282375
2015,AB,Other engine and power transmission equipment,TAXFND,0.007491251093613
2015,AB,Other engine and power transmission equipment,WSLID,0.119140277440774
2015,AB,Other engine and power transmission equipment,WSLIT,0.154700581147931
2015,AB,Other engineering construction,EMPLT,0.006096068966302
2015,AB,Other engineering construction,EMPL_DIR,0.003005134679169
2015,AB,Other engineering construction,GDPD,0.39989444391884
2015,AB,Other engineering construction,GDPT,0.781177778254992
2015,AB,Other engineering construction,IMPT,0.202617133032621
2015,AB,Other engineering construction,IMP_DIR,0.128798063736923
2015,AB,Other engineering construction,IMP_INI,0
2015,AB,Other engineering construction,TAXFND,0.000300341446572
2015,AB,Other engineering construction,WSLID,0.297524245765045
2015,AB,Other engineering construction,WSLIT,0.527655000871293
2015,AB,Other institutional buildings,EMPLT,0.006634842029775
2015,AB,Other institutional buildings,EMPL_DIR,0.003088157946178
2015,AB,Other institutional buildings,GDPD,0.375370937993432
2015,AB,Other institutional buildings,GDPT,0.767270337870105
2015,AB,Other institutional buildings,IMPT,0.218073464805274
2015,AB,Other institutional buildings,IMP_DIR,0.146592452936044
2015,AB,Other institutional buildings,IMP_INI,0
2015,AB,Other institutional buildings,TAXFND,0.003003949213667
2015,AB,Other institutional buildings,WSLID,0.233065929580147
2015,AB,Other institutional buildings,WSLIT,0.471637321352747
2015,AB,Other miscellaneous general-purpose machinery,EMPLT,0.002341392548578
2015,AB,Other miscellaneous general-purpose machinery,EMPL_DIR,0.001670757374296
2015,AB,Other miscellaneous general-purpose machinery,GDPD,0.178462335978832
2015,AB,Other miscellaneous general-purpose machinery,GDPT,0.254425955790852
2015,AB,Other miscellaneous general-purpose machinery,IMPT,0.035160984791395
2015,AB,Other miscellaneous general-purpose machinery,IMP_DIR,0.023397613002052
2015,AB,Other miscellaneous general-purpose machinery,IMP_INI,0.691509426370514
2015,AB,Other miscellaneous general-purpose machinery,TAXFND,0.001931686475922
2015,AB,Other miscellaneous general-purpose machinery,WSLID,0.127165310284332
2015,AB,Other miscellaneous general-purpose machinery,WSLIT,0.170174105647306
2015,AB,Other oil and gas engineering construction,EMPLT,0.006409317320988
2015,AB,Other oil and gas engineering construction,EMPL_DIR,0.00352444383437
2015,AB,Other oil and gas engineering construction,GDPD,0.415705254837044
2015,AB,Other oil and gas engineering construction,GDPT,0.793589745975529
2015,AB,Other oil and gas engineering construction,IMPT,0.201204944092763
2015,AB,Other oil and gas engineering construction,IMP_DIR,0.141303006938967
2015,AB,Other oil and gas engineering construction,IMP_INI,0
2015,AB,Other oil and gas engineering construction,TAXFND,5.61263873981652E-05
2015,AB,Other oil and gas engineering construction,WSLID,0.333580587306213
2015,AB,Other oil and gas engineering construction,WSLIT,0.565920431457079
2015,AB,Other transportation construction,EMPLT,0.006658926904111
2015,AB,Other transportation construction,EMPL_DIR,0.002697351331105
2015,AB,Other transportation construction,GDPD,0.260663351489955
2015,AB,Other transportation construction,GDPT,0.7739957695847
2015,AB,Other transportation construction,IMPT,0.209540392135161
2015,AB,Other transportation construction,IMP_DIR,0.127449875658719
2015,AB,Other transportation construction,IMP_INI,0
2015,AB,Other transportation construction,TAXFND,0.000509981940859
2015,AB,Other transportation construction,WSLID,0.222321107119168
2015,AB,Other transportation construction,WSLIT,0.516653256380658
2015,AB,Railroad rolling stocks,EMPLT,0.000435228750914
2015,AB,Railroad rolling stocks,EMPL_DIR,0.000262846277036
2015,AB,Railroad rolling stocks,GDPD,0.03427199496195
2015,AB,Railroad rolling stocks,GDPT,0.054750106937211
2015,AB,Railroad rolling stocks,IMPT,0.006585681291452
2015,AB,Railroad rolling stocks,IMP_DIR,0.003411051284109
2015,AB,Railroad rolling stocks,IMP_INI,0.930805768025798
2015,AB,Railroad rolling stocks,TAXFND,0.007528048049993
2015,AB,Railroad rolling stocks,WSLID,0.021992141843981
2015,AB,Railroad rolling stocks,WSLIT,0.03328017606868
2015,AB,"Schools, colleges, universities and other educational buildings",EMPLT,0.006562154187191
2015,AB,"Schools, colleges, universities and other educational buildings",EMPL_DIR,0.003054325710587
2015,AB,"Schools, colleges, universities and other educational buildings",GDPD,0.371258571259029
2015,AB,"Schools, colleges, universities and other educational buildings",GDPT,0.758864527258825
2015,AB,"Schools, colleges, universities and other educational buildings",IMPT,0.215684366525276
2015,AB,"Schools, colleges, universities and other educational buildings",IMP_DIR,0.144986463057895
2015,AB,"Schools, colleges, universities and other educational buildings",IMP_INI,0
2015,AB,"Schools, colleges, universities and other educational buildings",TAXFND,0.013926514011843
2015,AB,"Schools, colleges, universities and other educational buildings",WSLID,0.230512581734809
2015,AB,"Schools, colleges, universities and other educational buildings",WSLIT,0.46647031071148
2015,AB,Sewage engineering construction,EMPLT,0.006097268356846
2015,AB,Sewage engineering construction,EMPL_DIR,0.003005725933982
2015,AB,Sewage engineering construction,GDPD,0.39997312242746
2015,AB,Sewage engineering construction,GDPT,0.781331473570079
2015,AB,Sewage engineering construction,IMPT,0.202656997587106
2015,AB,Sewage engineering construction,IMP_DIR,0.128823404523028
2015,AB,Sewage engineering construction,IMP_INI,0
2015,AB,Sewage engineering construction,TAXFND,0.000103652346738
2015,AB,Sewage engineering construction,WSLID,0.297582783122317
2015,AB,Sewage engineering construction,WSLIT,0.527758816038434
2015,AB,Transformers,EMPLT,0.00374297709917
2015,AB,Transformers,EMPL_DIR,0.002316574801175
2015,AB,Transformers,GDPD,0.277055091295445
2015,AB,Transformers,GDPT,0.428740317806632
2015,AB,Transformers,IMPT,0.251594135550264
2015,AB,Transformers,IMP_DIR,0.209861882445262
2015,AB,Transformers,IMP_INI,0.281042883844427
2015,AB,Transformers,TAXFND,6.59848234905972E-05
2015,AB,Transformers,WSLID,0.191579440246584
2015,AB,Transformers,WSLIT,0.281235496842999
2015,AB,Turbines and turbine generator set units,EMPLT,0.002617872132552
2015,AB,Turbines and turbine generator set units,EMPL_DIR,0.001825903791501
2015,AB,Turbines and turbine generator set units,GDPD,0.235665570728776
2015,AB,Turbines and turbine generator set units,GDPT,0.322089429541239
2015,AB,Turbines and turbine generator set units,IMPT,0.043553731451456
2015,AB,Turbines and turbine generator set units,IMP_DIR,0.028802779455321
2015,AB,Turbines and turbine generator set units,IMP_INI,0.622173395916229
2015,AB,Turbines and turbine generator set units,TAXFND,3.19070865639258E-05
2015,AB,Turbines and turbine generator set units,WSLID,0.168676940781459
2015,AB,Turbines and turbine generator set units,WSLIT,0.218219891589583
2015,AB,Waterworks engineering construction,EMPLT,0.006097871943898
2015,AB,Waterworks engineering construction,EMPL_DIR,0.003006023479891
2015,AB,Waterworks engineering construction,GDPD,0.400012716977613
2015,AB,Waterworks engineering construction,GDPT,0.781408819937827
2015,AB,Waterworks engineering construction,IMPT,0.202677059216763
2015,AB,Waterworks engineering construction,IMP_DIR,0.128836157141805
2015,AB,Waterworks engineering construction,IMP_INI,0
2015,AB,Waterworks engineering construction,TAXFND,4.66958048488924E-06
2015,AB,Waterworks engineering construction,WSLID,0.297612241742835
2015,AB,Waterworks engineering construction,WSLIT,0.527811060481219
2015,BC,Buses,EMPLT,0.001813927221137
2015,BC,Buses,EMPL_DIR,0.001075955847369
2015,BC,Buses,GDPD,0.105485103611337
2015,BC,Buses,GDPT,0.180546542438803
2015,BC,Buses,IMPT,0.194789686290634
2015,BC,Buses,IMP_DIR,0.171965388064463
2015,BC,Buses,IMP_INI,0.589490754894368
2015,BC,Buses,TAXFND,0.028185461543101
2015,BC,Buses,WSLID,0.084006274648793
2015,BC,Buses,WSLIT,0.128503467874091
2015,BC,Communication engineering construction,EMPLT,0.005708399855895
2015,BC,Communication engineering construction,EMPL_DIR,0.001928163242501
2015,BC,Communication engineering construction,GDPD,0.268751923320062
2015,BC,Communication engineering construction,GDPT,0.655597370908537
2015,BC,Communication engineering construction,IMPT,0.333111882153319
2015,BC,Communication engineering construction,IMP_DIR,0.247168623727412
2015,BC,Communication engineering construction,IMP_INI,0
2015,BC,Communication engineering construction,TAXFND,0
2015,BC,Communication engineering construction,WSLID,0.167882880841227
2015,BC,Communication engineering construction,WSLIT,0.397263068791356
2015,BC,Electric power engineering construction,EMPLT,0.005415017859639
2015,BC,Electric power engineering construction,EMPL_DIR,0.002373677892875
2015,BC,Electric power engineering construction,GDPD,0.421669991917084
2015,BC,Electric power engineering construction,GDPT,0.740412196658349
2015,BC,Electric power engineering construction,IMPT,0.250261380444713
2015,BC,Electric power engineering construction,IMP_DIR,0.192603117146425
2015,BC,Electric power engineering construction,IMP_INI,0
2015,BC,Electric power engineering construction,TAXFND,1.22778476932994E-05
2015,BC,Electric power engineering construction,WSLID,0.188489927049122
2015,BC,Electric power engineering construction,WSLIT,0.386695647499999
2015,BC,"Highway, roads, streets, bridges and overpasses",EMPLT,0.00729694706583
2015,BC,"Highway, roads, streets, bridges and overpasses",EMPL_DIR,0.003527131957182
2015,BC,"Highway, roads, streets, bridges and overpasses",GDPD,0.403907132020836
2015,BC,"Highway, roads, streets, bridges and overpasses",GDPT,0.826054428137046
2015,BC,"Highway, roads, streets, bridges and overpasses",IMPT,0.162049432635301
2015,BC,"Highway, roads, streets, bridges and overpasses",IMP_DIR,0.096985396274852
2015,BC,"Highway, roads, streets, bridges and overpasses",IMP_INI,0
2015,BC,"Highway, roads, streets, bridges and overpasses",TAXFND,0.000226497858234
2015,BC,"Highway, roads, streets, bridges and overpasses",WSLID,0.261080547593569
2015,BC,"Highway, roads, streets, bridges and overpasses",WSLIT,0.505421825543685
2015,BC,"Hospitals, health centres, clinics, nursing homes and other health care buildings",EMPLT,0.007468530186806
2015,BC,"Hospitals, health centres, clinics, nursing homes and other health care buildings",EMPL_DIR,0.004292399200977
2015,BC,"Hospitals, health centres, clinics, nursing homes and other health care buildings",GDPD,0.454264302978658
2015,BC,"Hospitals, health centres, clinics, nursing homes and other health care buildings",GDPT,0.76916656475265
2015,BC,"Hospitals, health centres, clinics, nursing homes and other health care buildings",IMPT,0.196671662820613
2015,BC,"Hospitals, health centres, clinics, nursing homes and other health care buildings",IMP_DIR,0.143744178791164
2015,BC,"Hospitals, health centres, clinics, nursing homes and other health care buildings",IMP_INI,0
2015,BC,"Hospitals, health centres, clinics, nursing homes and other health care buildings",TAXFND,0.02712894947794
2015,BC,"Hospitals, health centres, clinics, nursing homes and other health care buildings",WSLID,0.259889538524945
2015,BC,"Hospitals, health centres, clinics, nursing homes and other health care buildings",WSLIT,0.452903766331839
2015,BC,Marine engineering construction,EMPLT,0.006970357825345
2015,BC,Marine engineering construction,EMPL_DIR,0.003126583182615
2015,BC,Marine engineering construction,GDPD,0.329882975601354
2015,BC,Marine engineering construction,GDPT,0.743385354718244
2015,BC,Marine engineering construction,IMPT,0.243024137928206
2015,BC,Marine engineering construction,IMP_DIR,0.168821077639038
2015,BC,Marine engineering construction,IMP_INI,0
2015,BC,Marine engineering construction,TAXFND,0.000722254794497
2015,BC,Marine engineering construction,WSLID,0.233937623613893
2015,BC,Marine engineering construction,WSLIT,0.487066982504256
2015,BC,Other commercial buildings,EMPLT,0.007156596217944
2015,BC,Other commercial buildings,EMPL_DIR,0.004113120938025
2015,BC,Other commercial buildings,GDPD,0.435291297126646
2015,BC,Other commercial buildings,GDPT,0.737041210331153
2015,BC,Other commercial buildings,IMPT,0.188457386274662
2015,BC,Other commercial buildings,IMP_DIR,0.137740495192179
2015,BC,Other commercial buildings,IMP_INI,0
2015,BC,Other commercial buildings,TAXFND,0.067762316471066
2015,BC,Other commercial buildings,WSLID,0.249034875935395
2015,BC,Other commercial buildings,WSLIT,0.43398758526133
2015,BC,Other engine and power transmission equipment,EMPLT,0.001655175437958
2015,BC,Other engine and power transmission equipment,EMPL_DIR,0.001197934155307
2015,BC,Other engine and power transmission equipment,GDPD,0.117042209882957
2015,BC,Other engine and power transmission equipment,GDPT,0.163917620321102
2015,BC,Other engine and power transmission equipment,IMPT,0.017940099311394
2015,BC,Other engine and power transmission equipment,IMP_DIR,0.011241051502617
2015,BC,Other engine and power transmission equipment,IMP_INI,0.765465279131899
2015,BC,Other engine and power transmission equipment,TAXFND,0.051866918494842
2015,BC,Other engine and power transmission equipment,WSLID,0.085425872006589
2015,BC,Other engine and power transmission equipment,WSLIT,0.110815471368945
2015,BC,Other engineering construction,EMPLT,0.006967622810326
2015,BC,Other engineering construction,EMPL_DIR,0.003125356380178
2015,BC,Other engineering construction,GDPD,0.329753536781204
2015,BC,Other engineering construction,GDPT,0.743093666664151
2015,BC,Other engineering construction,IMPT,0.242928780604524
2015,BC,Other engineering construction,IMP_DIR,0.168754835963286
2015,BC,Other engineering construction,IMP_INI,0
2015,BC,Other engineering construction,TAXFND,0.001114349391394
2015,BC,Other engineering construction,WSLID,0.233845831638469
2015,BC,Other engineering construction,WSLIT,0.486875868138823
2015,BC,Other institutional buildings,EMPLT,0.00763749969649
2015,BC,Other institutional buildings,EMPL_DIR,0.004389511292677
2015,BC,Other institutional buildings,GDPD,0.464541668754997
2015,BC,Other institutional buildings,GDPT,0.786568341817365
2015,BC,Other institutional buildings,IMPT,0.201121201565777
2015,BC,Other institutional buildings,IMP_DIR,0.146996275629876
2015,BC,Other institutional buildings,IMP_INI,0
2015,BC,Other institutional buildings,TAXFND,0.005118521685431
2015,BC,Other institutional buildings,WSLID,0.26576933104078
2015,BC,Other institutional buildings,WSLIT,0.463150351056971
2015,BC,Other miscellaneous general-purpose machinery,EMPLT,0.002440263216608
2015,BC,Other miscellaneous general-purpose machinery,EMPL_DIR,0.001733136802866
2015,BC,Other miscellaneous general-purpose machinery,GDPD,0.165615296960407
2015,BC,Other miscellaneous general-purpose machinery,GDPT,0.238494240031216
2015,BC,Other miscellaneous general-purpose machinery,IMPT,0.043028194584369
2015,BC,Other miscellaneous general-purpose machinery,IMP_DIR,0.03145195014029
2015,BC,Other miscellaneous general-purpose machinery,IMP_INI,0.669781641371781
2015,BC,Other miscellaneous general-purpose machinery,TAXFND,0.037471775587644
2015,BC,Other miscellaneous general-purpose machinery,WSLID,0.116653824052776
2015,BC,Other miscellaneous general-purpose machinery,WSLIT,0.157067103268331
2015,BC,Other oil and gas engineering construction,EMPLT,0.007980705394791
2015,BC,Other oil and gas engineering construction,EMPL_DIR,0.005080844836841
2015,BC,Other oil and gas engineering construction,GDPD,0.442757372573548
2015,BC,Other oil and gas engineering construction,GDPT,0.804381096250528
2015,BC,Other oil and gas engineering construction,IMPT,0.190903603608384
2015,BC,Other oil and gas engineering construction,IMP_DIR,0.130067640157707
2015,BC,Other oil and gas engineering construction,IMP_INI,0
2015,BC,Other oil and gas engineering construction,TAXFND,0.000137836056905
2015,BC,Other oil and gas engineering construction,WSLID,0.319875527931432
2015,BC,Other oil and gas engineering construction,WSLIT,0.548154095636156
2015,BC,Other transportation construction,EMPLT,0.007296365699885
2015,BC,Other transportation construction,EMPL_DIR,0.003526850941795
2015,BC,Other transportation construction,GDPD,0.403874951733758
2015,BC,Other transportation construction,GDPT,0.825988614323592
2015,BC,Other transportation construction,IMPT,0.162036521753443
2015,BC,Other transportation construction,IMP_DIR,0.096977669206803
2015,BC,Other transportation construction,IMP_INI,0
2015,BC,Other transportation construction,TAXFND,0.000306152302934
2015,BC,Other transportation construction,WSLID,0.26105974665616
2015,BC,Other transportation construction,WSLIT,0.505381557328167
2015,BC,Railroad rolling stocks,EMPLT,0.002883160447212
2015,BC,Railroad rolling stocks,EMPL_DIR,0.001726164501677
2015,BC,Railroad rolling stocks,GDPD,0.194614894761711
2015,BC,Railroad rolling stocks,GDPT,0.322254797543413
2015,BC,Railroad rolling stocks,IMPT,0.12907519029424
2015,BC,Railroad rolling stocks,IMP_DIR,0.090480609174482
2015,BC,Railroad rolling stocks,IMP_INI,0.481185979282977
2015,BC,Railroad rolling stocks,TAXFND,0.042935427938334
2015,BC,Railroad rolling stocks,WSLID,0.136534535849245
2015,BC,Railroad rolling stocks,WSLIT,0.215955851951879
2015,BC,"Schools, colleges, universities and other educational buildings",EMPLT,0.00758554826051
2015,BC,"Schools, colleges, universities and other educational buildings",EMPL_DIR,0.004359653168425
2015,BC,"Schools, colleges, universities and other educational buildings",GDPD,0.461381785583338
2015,BC,"Schools, colleges, universities and other educational buildings",GDPT,0.781217984177048
2015,BC,"Schools, colleges, universities and other educational buildings",IMPT,0.199753144525824
2015,BC,"Schools, colleges, universities and other educational buildings",IMP_DIR,0.145996384578327
2015,BC,"Schools, colleges, universities and other educational buildings",IMP_INI,0
2015,BC,"Schools, colleges, universities and other educational buildings",TAXFND,0.011885857002298
2015,BC,"Schools, colleges, universities and other educational buildings",WSLID,0.263961527579468
2015,BC,"Schools, colleges, universities and other educational buildings",WSLIT,0.459999931840164
2015,BC,Sewage engineering construction,EMPLT,0.006974545519617
2015,BC,Sewage engineering construction,EMPL_DIR,0.003128461590412
2015,BC,Sewage engineering construction,GDPD,0.330081164716185
2015,BC,Sewage engineering construction,GDPT,0.743831970325376
2015,BC,Sewage engineering construction,IMPT,0.243170143458472
2015,BC,Sewage engineering construction,IMP_DIR,0.168922503000202
2015,BC,Sewage engineering construction,IMP_INI,0
2015,BC,Sewage engineering construction,TAXFND,0.0001219025895
2015,BC,Sewage engineering construction,WSLID,0.234078170092429
2015,BC,Sewage engineering construction,WSLIT,0.48735960558961
2015,BC,Transformers,EMPLT,0.004875750097009
2015,BC,Transformers,EMPL_DIR,0.003035412672658
2015,BC,Transformers,GDPD,0.346403323356077
2015,BC,Transformers,GDPT,0.537464418017276
2015,BC,Transformers,IMPT,0.340564992350419
2015,BC,Transformers,IMP_DIR,0.283732012797265
2015,BC,Transformers,IMP_INI,0.033748670513013
2015,BC,Transformers,TAXFND,0.051716671821837
2015,BC,Transformers,WSLID,0.25308124658134
2015,BC,Transformers,WSLIT,0.36677973074111
2015,BC,Turbines and turbine generator set units,EMPLT,0.003222203560163
2015,BC,Turbines and turbine generator set units,EMPL_DIR,0.002204740460642
2015,BC,Turbines and turbine generator set units,GDPD,0.249747236492208
2015,BC,Turbines and turbine generator set units,GDPT,0.354797670438672
2015,BC,Turbines and turbine generator set units,IMPT,0.07426158179661
2015,BC,Turbines and turbine generator set units,IMP_DIR,0.056569416923312
2015,BC,Turbines and turbine generator set units,IMP_INI,0.504823817146932
2015,BC,Turbines and turbine generator set units,TAXFND,0.050780950922594
2015,BC,Turbines and turbine generator set units,WSLID,0.177845195331383
2015,BC,Turbines and turbine generator set units,WSLIT,0.237726562324005
2015,BC,Waterworks engineering construction,EMPLT,0.006974810205905
2015,BC,Waterworks engineering construction,EMPL_DIR,0.003128580316554
2015,BC,Waterworks engineering construction,GDPD,0.330093691404523
2015,BC,Waterworks engineering construction,GDPT,0.743860198992333
2015,BC,Waterworks engineering construction,IMPT,0.243179371845081
2015,BC,Waterworks engineering construction,IMP_DIR,0.168928913664531
2015,BC,Waterworks engineering construction,IMP_INI,0
2015,BC,Waterworks engineering construction,TAXFND,8.39568881379412E-05
2015,BC,Waterworks engineering construction,WSLID,0.23408705343567
2015,BC,Waterworks engineering construction,WSLIT,0.487378101046303
2015,MB,Buses,EMPLT,0.002835309913903
2015,MB,Buses,EMPL_DIR,0.001798166064892
2015,MB,Buses,GDPD,0.149321147584554
2015,MB,Buses,GDPT,0.25799851610099
2015,MB,Buses,IMPT,0.286980081180348
2015,MB,Buses,IMP_DIR,0.246487708093576
2015,MB,Buses,IMP_INI,0.395063524800189
2015,MB,Buses,TAXFND,0.048281960586155
2015,MB,Buses,WSLID,0.142957741168046
2015,MB,Buses,WSLIT,0.208871243412416
2015,MB,Communication engineering construction,EMPLT,0.006272344898207
2015,MB,Communication engineering construction,EMPL_DIR,0.002526280495234
2015,MB,Communication engineering construction,GDPD,0.29936543300743
2015,MB,Communication engineering construction,GDPT,0.687365733359628
2015,MB,Communication engineering construction,IMPT,0.302629330042072
2015,MB,Communication engineering construction,IMP_DIR,0.223877775502744
2015,MB,Communication engineering construction,IMP_INI,0
2015,MB,Communication engineering construction,TAXFND,4.97309555305796E-06
2015,MB,Communication engineering construction,WSLID,0.211540565540426
2015,MB,Communication engineering construction,WSLIT,0.436592601364804
2015,MB,Electric power engineering construction,EMPLT,0.007293227245574
2015,MB,Electric power engineering construction,EMPL_DIR,0.004130815953666
2015,MB,Electric power engineering construction,GDPD,0.469133906897842
2015,MB,Electric power engineering construction,GDPT,0.794866709659414
2015,MB,Electric power engineering construction,IMPT,0.194142945328051
2015,MB,Electric power engineering construction,IMP_DIR,0.126837385962914
2015,MB,Electric power engineering construction,IMP_INI,0
2015,MB,Electric power engineering construction,TAXFND,1.08853888862471E-05
2015,MB,Electric power engineering construction,WSLID,0.286286300623504
2015,MB,Electric power engineering construction,WSLIT,0.486605582929416
2015,MB,"Highway, roads, streets, bridges and overpasses",EMPLT,0.007971201221588
2015,MB,"Highway, roads, streets, bridges and overpasses",EMPL_DIR,0.004494474713006
2015,MB,"Highway, roads, streets, bridges and overpasses",GDPD,0.467660640606415
2015,MB,"Highway, roads, streets, bridges and overpasses",GDPT,0.83099501747434
2015,MB,"Highway, roads, streets, bridges and overpasses",IMPT,0.158999519344603
2015,MB,"Highway, roads, streets, bridges and overpasses",IMP_DIR,0.100426617815913
2015,MB,"Highway, roads, streets, bridges and overpasses",IMP_INI,0
2015,MB,"Highway, roads, streets, bridges and overpasses",TAXFND,0.000279726751132
2015,MB,"Highway, roads, streets, bridges and overpasses",WSLID,0.282483686129865
2015,MB,"Highway, roads, streets, bridges and overpasses",WSLIT,0.48429978983326
2015,MB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",EMPLT,0.007731918150999
2015,MB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",EMPL_DIR,0.003618242918857
2015,MB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",GDPD,0.321825318898879
2015,MB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",GDPT,0.723477581838339
2015,MB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",IMPT,0.239650445297578
2015,MB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",IMP_DIR,0.166908397495203
2015,MB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",IMP_INI,0
2015,MB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",TAXFND,0.026801657902066
2015,MB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",WSLID,0.221312495408425
2015,MB,"Hospitals, health centres, clinics, nursing homes and other health care buildings",WSLIT,0.460259258240373
2015,MB,Marine engineering construction,EMPLT,0.007878752727971
2015,MB,Marine engineering construction,EMPL_DIR,0.004217817398911
2015,MB,Marine engineering construction,GDPD,0.418715250697546
2015,MB,Marine engineering construction,GDPT,0.841366802092144
2015,MB,Marine engineering construction,IMPT,0.150887460925514
2015,MB,Marine engineering construction,IMP_DIR,0.085141513940288
2015,MB,Marine engineering construction,IMP_INI,0
2015,MB,Marine engineering construction,TAXFND,0
